CensusTract,County Code,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractSeniorsProportion,TractWhite,TractBlack,TractBlackProportion,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
26163569600,26163,Michigan,Wayne County,1,3527,1366,0,3,0.09,0,0,0,0,0,0,6.6,65508,0,1,0,1,0,0,0,0,NULL,2962,NULL,NULL,772,NULL,2962,83.98,772,21.90,696,19.73,438,12.41,2809,79.63,57,1.61,13,0.36,1,0.03,12,0.34,71,2.01,81,2.31,25,1.87,81,5.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,862,818,502,0.142330593,3328,78,0.022115112,25,1,13,82,95,26,89
26163569700,26163,Michigan,Wayne County,1,4463,1704,0,3,0.07,0,0,0,0,0,0,6.9,75772,0,1,0,1,0,0,0,0,NULL,2565,NULL,NULL,663,NULL,2565,57.48,663,14.85,599,13.41,315,7.06,2366,53.01,83,1.85,29,0.65,1,0.02,12,0.26,75,1.68,90,2.02,45,2.67,86,5.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1159,1000,593,0.132870267,4125,146,0.032713421,45,1,21,125,136,86,151
26163569800,26163,Michigan,Wayne County,1,2499,963,0,12,0.48,0,1,0,0,0,1,10.6,58173,0,1,0,1,0,0,0,0,NULL,1055,NULL,NULL,332,NULL,1055,42.22,332,13.30,235,9.41,139,5.58,968,38.72,36,1.44,4,0.15,1,0.04,3,0.12,44,1.74,45,1.79,32,3.27,73,7.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,817,537,299,0.119647859,2297,89,0.035614246,14,1,5,93,92,68,174
26163569900,26163,Michigan,Wayne County,1,2447,923,0,5,0.20,0,1,0,0,0,1,21.2,61464,0,1,0,1,0,0,0,0,NULL,1435,NULL,NULL,488,NULL,1435,58.64,488,19.94,345,14.10,186,7.62,1321,53.98,50,2.05,21,0.86,1,0.04,5,0.20,37,1.51,41,1.66,21,2.33,82,8.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,973,579,329,0.134450347,2235,95,0.038823049,38,1,15,63,63,28,141
26163570100,26163,Michigan,Wayne County,1,3908,1735,0,13,0.33,1,1,1,1,1,1,22.8,55417,1,1,1,1,1,0,0,1,680,3889,680,336,1759,336,3889,99.51,1759,45.01,933,23.89,255,6.53,1400,35.83,1934,49.49,349,8.93,3,0.08,21,0.54,181,4.64,124,3.17,231,13.33,536,30.89,680,17.41,336,8.61,182,4.66,52,1.33,120,3.07,506,12.96,14,0.36,0,0.00,7,0.17,33,0.85,15,0.38,45,2.62,97,5.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1875,937,259,0.066274309,1409,1944,0.497441146,349,3,21,182,124,203,490
26163570200,26163,Michigan,Wayne County,1,2724,995,0,13,0.48,0,1,0,0,0,1,33.7,32404,0,1,0,1,0,0,0,0,323,918,323,182,515,182,918,33.70,515,18.91,241,8.85,80,2.95,340,12.49,517,19.00,3,0.11,0,0.00,5,0.18,52,1.92,20,0.73,9,0.93,93,9.33,323,11.84,182,6.67,82,3.01,33,1.22,107,3.91,183,6.71,3,0.10,0,0.00,3,0.11,28,1.01,12,0.44,3,0.28,29,2.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1534,807,230,0.084434655,1047,1534,0.563142438,6,0,8,129,80,29,265
26163570400,26163,Michigan,Wayne County,1,5186,2003,0,17,0.33,1,1,1,1,1,1,31.2,45694,1,1,1,1,1,0,0,1,1123,4596,1123,839,2077,839,4596,88.62,2077,40.05,1317,25.39,440,8.48,1056,20.36,3290,63.45,9,0.17,0,0.00,16,0.31,224,4.32,130,2.51,349,17.41,721,36.01,1123,21.66,839,16.18,254,4.90,114,2.20,231,4.45,826,15.93,1,0.01,0,0.00,7,0.14,58,1.13,25,0.49,208,10.39,242,12.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2637,1466,496,0.095642113,1302,3610,0.696104898,9,0,16,249,137,387,768
26163570500,26163,Michigan,Wayne County,1,3732,1482,0,44,1.18,0,1,0,1,1,1,21.5,41635,0,1,0,1,0,0,0,1,NULL,3259,NULL,NULL,1647,NULL,3259,87.33,1647,44.13,884,23.69,382,10.23,625,16.74,2456,65.80,9,0.25,8,0.22,12,0.32,149,4.00,129,3.46,177,11.95,469,31.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1629,971,449,0.120310825,722,2796,0.749196141,19,10,17,168,148,176,486
26163570600,26163,Michigan,Wayne County,1,2009,681,0,23,1.14,0,1,0,1,1,1,58.5,22953,0,1,0,1,0,0,0,1,137,1849,137,86,1270,86,1849,92.02,1270,63.23,695,34.59,236,11.77,109,5.41,1693,84.28,4,0.20,0,0.00,2,0.12,40,2.00,18,0.92,101,14.88,287,42.20,137,6.81,86,4.28,37,1.85,33,1.62,1,0.05,136,6.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,0.89,24,3.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1582,769,247,0.12294674,118,1841,0.916376307,4,0,3,43,20,124,338
26163570800,26163,Michigan,Wayne County,1,3022,1097,0,40,1.32,1,1,1,1,1,1,42.6,31088,1,1,1,1,1,0,0,1,2815,3022,2815,1923,2047,1923,3022,100.00,2047,67.72,919,30.41,403,13.34,164,5.43,2687,88.91,12,0.40,1,0.03,6,0.20,152,5.03,43,1.42,194,17.67,617,56.26,2815,93.16,1923,63.62,873,28.90,370,12.26,152,5.04,2498,82.67,11,0.38,1,0.03,5,0.17,147,4.87,41,1.35,181,16.49,564,51.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1971,919,403,0.133355394,164,2687,0.889146261,12,1,6,152,43,184,575
26163570900,26163,Michigan,Wayne County,1,2535,959,0,47,1.85,1,1,1,0,0,1,26.8,45469,1,1,1,1,1,0,0,0,2535,2535,2535,1205,1205,1205,2535,100.00,1205,47.52,616,24.30,475,18.74,125,4.93,2327,91.79,5,0.20,0,0.00,4,0.16,74,2.92,47,1.85,69,7.16,219,22.86,2535,100.00,1205,47.52,616,24.30,475,18.74,125,4.93,2327,91.79,5,0.20,0,0.00,4,0.16,74,2.92,47,1.85,69,7.16,219,22.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,992,616,475,0.187376726,125,2327,0.917948718,5,0,4,74,47,51,187
26163571000,26163,Michigan,Wayne County,1,2250,867,0,33,1.47,1,1,1,1,1,1,39.0,29375,1,1,1,1,1,0,0,1,1904,2250,1904,1249,1478,1249,2250,100.00,1478,65.71,602,26.76,315,14.00,307,13.64,1827,81.20,9,0.40,0,0.00,6,0.27,101,4.49,54,2.40,183,21.12,395,45.60,1904,84.60,1249,55.53,500,22.21,277,12.31,230,10.24,1581,70.28,6,0.25,0,0.00,5,0.21,82,3.64,45,2.00,157,18.07,335,38.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1252,602,315,0.14,307,1827,0.812,9,0,6,101,54,179,378
26163571500,26163,Michigan,Wayne County,1,4585,1617,0,174,3.79,0,1,0,0,0,1,29.8,67344,0,1,0,1,0,0,0,0,NULL,1590,NULL,NULL,606,NULL,1590,34.69,606,13.22,511,11.13,194,4.22,1311,28.59,194,4.22,19,0.42,0,0.00,8,0.17,59,1.28,51,1.12,38,2.37,128,7.90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1979,1475,561,0.122355507,3669,579,0.126281352,95,4,13,225,116,118,353
26163571600,26163,Michigan,Wayne County,1,1672,740,0,0,0.00,0,1,0,0,0,1,21.0,72750,0,1,0,1,0,0,0,0,NULL,790,NULL,NULL,347,NULL,790,47.24,347,20.76,159,9.50,265,15.83,640,38.26,98,5.88,25,1.50,0,0.00,4,0.24,23,1.36,26,1.56,95,12.82,147,19.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,792,395,434,0.259569378,1454,116,0.06937799,37,0,7,58,61,150,232
26163571700,26163,Michigan,Wayne County,1,2401,865,0,11,0.46,0,1,0,0,0,1,30.2,49205,0,1,0,1,0,0,0,0,NULL,1438,NULL,NULL,631,NULL,1438,59.88,631,26.28,424,17.67,142,5.90,879,36.62,421,17.54,31,1.28,0,0.00,6,0.25,101,4.19,61,2.53,90,10.41,168,19.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113,717,257,0.107038734,1586,614,0.255726781,42,0,10,149,101,125,257
26163571800,26163,Michigan,Wayne County,1,3121,1264,0,10,0.32,0,0,0,0,0,1,24.1,43264,0,0,0,0,0,0,0,0,NULL,479,NULL,NULL,269,NULL,479,15.35,269,8.61,84,2.68,81,2.58,375,12.01,71,2.28,11,0.35,0,0.00,3,0.09,19,0.61,25,0.81,12,0.94,35,2.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1394,707,477,0.15283563,2686,262,0.083947453,69,0,4,100,168,36,187
26163571900,26163,Michigan,Wayne County,1,2852,1304,0,0,0.00,0,1,0,1,1,1,19.4,54000,0,1,0,1,0,0,0,1,262,2251,262,99,870,99,2251,78.94,870,30.50,404,14.17,512,17.95,1843,64.64,304,10.66,34,1.18,0,0.00,5,0.17,65,2.30,91,3.20,145,11.14,127,9.74,262,9.18,99,3.47,44,1.54,39,1.37,134,4.71,115,4.04,5,0.18,0,0.00,1,0.02,7,0.23,8,0.28,27,2.03,17,1.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1215,534,623,0.218443198,2377,328,0.115007013,55,0,5,87,116,160,142
26163572000,26163,Michigan,Wayne County,1,1899,725,0,0,0.00,0,0,0,0,0,0,18.9,65375,0,1,0,1,0,0,0,0,NULL,971,NULL,NULL,432,NULL,971,51.12,432,22.73,263,13.86,138,7.27,887,46.70,31,1.65,10,0.55,0,0.00,5,0.26,37,1.97,41,2.17,20,2.72,56,7.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,821,482,280,0.147446024,1735,77,0.040547657,20,0,6,61,73,44,100
26163572100,26163,Michigan,Wayne County,1,6177,2327,0,5,0.08,0,1,0,0,0,1,26.6,49468,0,1,0,1,0,0,0,0,NULL,2656,NULL,NULL,1049,NULL,2656,43.00,1049,16.98,700,11.33,416,6.74,2378,38.49,88,1.42,56,0.90,5,0.08,19,0.31,111,1.80,121,1.95,38,1.65,211,9.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2572,1605,988,0.159948195,5613,185,0.029949814,96,5,33,245,255,55,438
26163572200,26163,Michigan,Wayne County,1,6231,2601,0,14,0.22,0,0,0,0,0,0,6.3,70329,0,1,0,1,0,0,0,0,NULL,1817,NULL,NULL,782,NULL,1817,29.17,782,12.54,387,6.21,379,6.09,1490,23.92,231,3.70,39,0.63,0,0.00,2,0.03,55,0.88,46,0.73,42,1.60,81,3.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2393,1282,1437,0.230621088,5571,378,0.06066442,117,1,15,149,225,119,237
26163572400,26163,Michigan,Wayne County,1,1339,513,0,10,0.75,1,1,1,0,0,1,16.0,37500,1,1,1,1,1,0,0,0,604,1339,604,218,655,218,1339,100.00,655,48.89,331,24.72,195,14.56,1115,83.27,146,10.90,18,1.34,0,0.00,2,0.15,58,4.33,93,6.95,29,5.67,113,22.08,604,45.09,218,16.25,138,10.29,107,8.02,506,37.76,74,5.49,8,0.59,0,0.00,1,0.07,16,1.18,34,2.52,8,1.49,53,10.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,585,331,195,0.145631068,1115,146,0.109036594,18,0,2,58,93,26,104
26163572500,26163,Michigan,Wayne County,1,1870,608,0,225,12.03,0,1,0,0,0,1,21.6,58750,0,1,0,1,0,0,0,0,341,1865,341,128,732,128,1865,99.73,732,39.13,455,24.32,323,17.28,1388,74.21,359,19.22,26,1.39,0,0.00,12,0.64,80,4.27,114,6.09,17,2.83,153,25.12,341,18.22,128,6.82,89,4.75,34,1.80,259,13.86,60,3.23,5,0.26,0,0.00,0,0.00,16,0.87,18,0.97,3,0.47,33,5.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,676,456,324,0.173262032,1391,361,0.193048128,26,0,12,80,114,16,140
26163572600,26163,Michigan,Wayne County,1,5189,2108,0,0,0.00,0,1,0,0,0,1,28.9,49527,0,1,0,1,0,0,0,0,108,2555,108,54,1259,54,2555,49.24,1259,24.27,681,13.13,281,5.42,2129,41.02,270,5.21,16,0.31,0,0.00,15,0.30,125,2.40,209,4.03,72,3.43,258,12.22,108,2.09,54,1.05,31,0.60,11,0.21,77,1.48,27,0.52,0,0.00,0,0.00,0,0.00,4,0.08,10,0.19,4,0.19,9,0.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2678,1275,624,0.120254384,4366,480,0.092503373,78,0,31,234,391,102,479
26163572700,26163,Michigan,Wayne County,1,4616,1866,0,13,0.28,0,0,0,0,0,0,16.5,61055,1,1,1,1,1,0,0,0,702,3743,702,271,1154,271,3743,81.09,1154,25.00,757,16.40,663,14.37,3388,73.40,127,2.76,64,1.39,0,0.00,26,0.55,138,2.99,170,3.67,81,4.35,187,10.04,702,15.20,271,5.87,169,3.65,129,2.79,625,13.54,35,0.76,20,0.43,0,0.00,10,0.22,12,0.25,27,0.58,13,0.69,32,1.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1264,963,783,0.169627383,4173,154,0.033362218,73,0,41,175,230,94,217
26163572800,26163,Michigan,Wayne County,1,5644,2210,0,0,0.00,1,1,1,1,1,1,14.3,54205,1,1,1,1,1,0,0,1,3979,5644,3979,1415,1983,1415,5644,100.00,1983,35.13,1377,24.40,762,13.50,5123,90.77,209,3.70,38,0.67,1,0.02,30,0.53,243,4.31,418,7.41,123,5.55,221,9.98,3979,70.50,1415,25.07,955,16.91,533,9.44,3619,64.12,149,2.63,24,0.42,0,0.00,23,0.41,165,2.92,298,5.29,120,5.45,156,7.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1845,1377,762,0.135010631,5123,209,0.037030475,38,1,30,243,418,113,209
